timestamp,buy_volume,sell_volume
2017-01-28T00:00:00.000Z,296.5262570300004,75.43148834
2017-01-29T00:00:00.000Z,45.02157374999999,1.8235191
2017-01-30T00:00:00.000Z,105.78635463000002,83.83614942000001
2017-01-31T00:00:00.000Z,277.50047893000016,91.76157566
2017-02-01T00:00:00.000Z,168.86680557999998,235.18727312
2017-02-02T00:00:00.000Z,1102.56130709,111.59345311000001
2017-02-03T00:00:00.000Z,321.2660977700002,395.87603221999996
2017-02-04T00:00:00.000Z,136.55174989999998,186.30659681
2017-02-05T00:00:00.000Z,120.94176703000008,257.37631397999996
2017-02-06T00:00:00.000Z,69.87310243999995,176.2059335
2017-02-07T00:00:00.000Z,216.38285529000004,930.73990197
2017-02-08T00:00:00.000Z,1096.6084253700012,395.78362862999995
2017-02-09T00:00:00.000Z,1016.3552686400003,322.2392684
2017-02-10T00:00:00.000Z,168.94802970999993,150.44698548999997
2017-02-11T00:00:00.000Z,540.8962328800005,5.8421527000000015
2017-02-12T00:00:00.000Z,632.9404240200005,4.2905621
2017-02-13T00:00:00.000Z,172.7818027,132.70465099
2017-02-14T00:00:00.000Z,265.6751688600002,172.74103277000003
2017-02-15T00:00:00.000Z,194.29377389000024,51.18566958
2017-02-16T00:00:00.000Z,782.4200081900004,178.58741941
2017-02-17T00:00:00.000Z,258.23949027,388.88308321
2017-02-18T00:00:00.000Z,242.8274715500001,197.85545546999998
2017-02-19T00:00:00.000Z,128.43448990000002,218.41003461000005
2017-02-20T00:00:00.000Z,266.48850541,173.39864661000004
2017-02-21T00:00:00.000Z,539.8980497800004,234.8488214
2017-02-22T00:00:00.000Z,273.71490928000003,225.20702915
2017-02-23T00:00:00.000Z,95.31477005,247.07490313000002
2017-02-24T00:00:00.000Z,1205.1644677399997,414.76193448999993
2017-02-25T00:00:00.000Z,38.544782790000006,16.71124292
2017-02-26T00:00:00.000Z,496.15395280999996,20.765368449999997
2017-02-27T00:00:00.000Z,62.14963841,31.83351168
2017-02-28T00:00:00.000Z,281.7865471900001,56.46647075
2017-03-01T00:00:00.000Z,58.109858560000006,45.22066004
2017-03-02T00:00:00.000Z,482.2640392,244.66627054
2017-03-03T00:00:00.000Z,309.89520849999997,102.25919439
2017-03-04T00:00:00.000Z,245.14470111000014,351.43013872999995
2017-03-05T00:00:00.000Z,659.43492637,36.08995339
2017-03-06T00:00:00.000Z,69.25747567,24.10830947
2017-03-07T00:00:00.000Z,311.79454701,115.04638218
2017-03-08T00:00:00.000Z,522.5620082500002,187.28208125
2017-03-09T00:00:00.000Z,367.07791710000004,85.03799205
2017-03-10T00:00:00.000Z,823.1289411,1237.6122147899998
2017-03-11T00:00:00.000Z,179.17357861,0.15073679
2017-03-12T00:00:00.000Z,1186.55484644,205.96107080000002
2017-03-13T00:00:00.000Z,237.32668118,122.14043419999999
2017-03-14T00:00:00.000Z,189.68160956,41.4656284
2017-03-15T00:00:00.000Z,293.02514971,41.11718297
2017-03-16T00:00:00.000Z,62.014697039999994,51.29802341
2017-03-17T00:00:00.000Z,247.96257928,693.34285041
2017-03-18T00:00:00.000Z,1153.75631498,716.47159225
2017-03-19T00:00:00.000Z,704.72530315,0.62382859
2017-03-20T00:00:00.000Z,712.4037669100003,89.40490534
2017-03-21T00:00:00.000Z,1337.69241424,139.51245331
2017-03-22T00:00:00.000Z,109.08515022000002,23.50157584
2017-03-23T00:00:00.000Z,319.32523395000004,54.45795837
2017-03-24T00:00:00.000Z,178.72395121000002,609.3748429299999
2017-03-25T00:00:00.000Z,22.98427821,0.15827183
2017-03-26T00:00:00.000Z,1918.15691229,0.22278479999999998
2017-03-27T00:00:00.000Z,77.20157271000001,42.99635621
2017-03-28T00:00:00.000Z,96.11268138,243.88266106999998
2017-03-29T00:00:00.000Z,130.13510196000001,961.9306635100002
2017-03-30T00:00:00.000Z,204.80322173000008,43.09990714
2017-03-31T00:00:00.000Z,168.01758939,500.41931360000007
2017-04-01T00:00:00.000Z,47.477397169999996,142.79950111
2017-04-02T00:00:00.000Z,1194.71048361,63.00108642000001
2017-04-03T00:00:00.000Z,307.85478039,364.7920854499999
2017-04-04T00:00:00.000Z,105.87691285,253.42486906000002
2017-04-05T00:00:00.000Z,61.00000177,366.26287579999996
2017-04-06T00:00:00.000Z,2533.9145262300012,151.56863630000004
2017-04-07T00:00:00.000Z,562.69971726,117.62714865000001
2017-04-08T00:00:00.000Z,315.44955388,16.4949
2017-04-09T00:00:00.000Z,895.35197569,30.0380712
2017-04-10T00:00:00.000Z,1550.44748127,333.52087852999995
2017-04-11T00:00:00.000Z,644.27923609,94.12540678
2017-04-12T00:00:00.000Z,320.16201379999995,38.30251454
2017-04-13T00:00:00.000Z,411.79392157,183.09467658999998
2017-04-14T00:00:00.000Z,18.81260524,676.3840848100001
2017-04-15T00:00:00.000Z,131.95129142000002,144.99874738000003
2017-04-16T00:00:00.000Z,734.14270539,1.01908108
2017-04-17T00:00:00.000Z,62.792724639999996,50.62106135000001
2017-04-18T00:00:00.000Z,882.9911836,536.8812432200001
2017-04-19T00:00:00.000Z,58.13930817,141.38529904
2017-04-20T00:00:00.000Z,45.18821077,389.31715973999997
2017-04-21T00:00:00.000Z,240.60804006,379.5090847
2017-04-22T00:00:00.000Z,31.612911620000002,130.3227043
2017-04-23T00:00:00.000Z,6.57216859,0.39194239999999997
2017-04-24T00:00:00.000Z,18.73908005,38.448320869999996
2017-04-25T00:00:00.000Z,620.3628505400001,188.62514962
2017-04-26T00:00:00.000Z,143.12154472999998,99.4128951
2017-04-27T00:00:00.000Z,14.79318348,106.63865098
2017-04-28T00:00:00.000Z,602.8707379699999,562.54341772
2017-04-29T00:00:00.000Z,2983.03149741,17.252375970000003
2017-04-30T00:00:00.000Z,5.23954937,213.68651017000002
2017-05-01T00:00:00.000Z,237.78622316999997,7.36001012
2017-05-02T00:00:00.000Z,3528.9566486900003,381.9093212400001
2017-05-03T00:00:00.000Z,1050.84850327,1126.7860275799999
2017-05-04T00:00:00.000Z,110.64358062,620.9295296800001
2017-05-05T00:00:00.000Z,332.55744463999997,329.58496878999995
2017-05-06T00:00:00.000Z,229.56968905999997,40.100048740000005
2017-05-07T00:00:00.000Z,248.5443861,321.20273238000004
2017-05-08T00:00:00.000Z,304.43909268999994,409.95212862
2017-05-09T00:00:00.000Z,428.14972763,784.95504708
2017-05-10T00:00:00.000Z,1423.11954101,360.54197966
2017-05-11T00:00:00.000Z,1108.9276337,51.52537782
2017-05-12T00:00:00.000Z,1890.5500601799997,313.49691674
2017-05-13T00:00:00.000Z,26.803097330000003,150.16999974999996
2017-05-14T00:00:00.000Z,577.47365941,21.786013989999997
2017-05-15T00:00:00.000Z,918.8542452599999,695.9828555099999
2017-05-16T00:00:00.000Z,229.47688319,194.33588537999998
2017-05-17T00:00:00.000Z,391.98941351,640.00557503
2017-05-18T00:00:00.000Z,52.90026653,144.61825932
2017-05-19T00:00:00.000Z,618.77193678,821.9715201399999
2017-05-20T00:00:00.000Z,63.88672137,2.38804294
2017-05-21T00:00:00.000Z,9.87213178,399.22283738
2017-05-22T00:00:00.000Z,354.40609115000007,15.663911240000001
2017-05-23T00:00:00.000Z,496.23314944,161.46148972000003
2017-05-24T00:00:00.000Z,429.29048233,151.3289477
2017-05-25T00:00:00.000Z,497.52586755,663.3363813100001
2017-05-26T00:00:00.000Z,1037.4533235000001,858.0531429499998
2017-05-27T00:00:00.000Z,881.56753211,577.90061094
2017-05-28T00:00:00.000Z,324.2376254899999,32.95489185
2017-05-29T00:00:00.000Z,1352.78698081,33.90004252
2017-05-30T00:00:00.000Z,2194.8776595800005,107.23559938
2017-05-31T00:00:00.000Z,270.21193413,456.28776845
2017-06-01T00:00:00.000Z,813.9538130000001,249.84315717
2017-06-02T00:00:00.000Z,168.68298142,111.29949568
2017-06-03T00:00:00.000Z,39.8394013,24.93942249
2017-06-04T00:00:00.000Z,39.48490407,65.75176133
2017-06-05T00:00:00.000Z,209.01309632,188.24254461000004
2017-06-06T00:00:00.000Z,449.82122674,366.03070389000004
2017-06-07T00:00:00.000Z,1826.9971159100003,311.52563877000006
2017-06-08T00:00:00.000Z,720.90511585,300.5034812
2017-06-09T00:00:00.000Z,1317.03023848,1071.4175556700002
2017-06-10T00:00:00.000Z,1433.8136944,103.618
2017-06-11T00:00:00.000Z,106.34350154,201.11065420999998
2017-06-12T00:00:00.000Z,4946.938381609999,974.1829600700001
2017-06-13T00:00:00.000Z,9449.350404689998,774.7588748000001
2017-06-14T00:00:00.000Z,638.7907167399999,289.17181074
2017-06-15T00:00:00.000Z,370.34227282000006,423.38686396
2017-06-16T00:00:00.000Z,402.5152861,65.48767489
2017-06-17T00:00:00.000Z,1133.59248183,2.3560954
2017-06-18T00:00:00.000Z,994.81559169,278.49104027000004
2017-06-19T00:00:00.000Z,1411.5203814700005,597.8864185800002
2017-06-20T00:00:00.000Z,5271.946924010001,260.98710215
2017-06-21T00:00:00.000Z,961.3112252100001,269.16417114
2017-06-22T00:00:00.000Z,2282.0291545100004,59.42318437
2017-06-23T00:00:00.000Z,2040.43530683,708.37010321
2017-06-24T00:00:00.000Z,9.36799359,32.001
2017-06-25T00:00:00.000Z,20.495115659999996,181
2017-06-26T00:00:00.000Z,506.61028853000005,127.4808164
2017-06-27T00:00:00.000Z,377.80854609000005,706.04189771
2017-06-28T00:00:00.000Z,292.77515882,344.88902043999997
2017-06-29T00:00:00.000Z,190.96140228000002,240.35277308000002
2017-06-30T00:00:00.000Z,130.06128386,216.07531491999998
2017-07-01T00:00:00.000Z,3.4473066,400.01465299999995
2017-07-02T00:00:00.000Z,40.48148008999999,6.137409809999999
2017-07-03T00:00:00.000Z,89.30968534,150.57985936
2017-07-04T00:00:00.000Z,106.59782462999999,58.72555948000001
2017-07-05T00:00:00.000Z,146.40780354999998,267.36056913
2017-07-06T00:00:00.000Z,306.89261212,69.84656144
2017-07-07T00:00:00.000Z,575.73468793,125.46501083999999
2017-07-08T00:00:00.000Z,1946.4091796499997,9.042093620000001
2017-07-09T00:00:00.000Z,508.4020544299999,533.8834086200001
2017-07-10T00:00:00.000Z,70.53352017,650.9965663600001
2017-07-11T00:00:00.000Z,1869.7716637600001,70.53235616
2017-07-12T00:00:00.000Z,467.01252738,556.89078048
2017-07-13T00:00:00.000Z,1156.4276334100002,96.17628079
2017-07-14T00:00:00.000Z,778.3032595600002,529.26331736
2017-07-15T00:00:00.000Z,196.85405172,0
2017-07-16T00:00:00.000Z,897.2134131399998,150.01
2017-07-17T00:00:00.000Z,158.30171264,93.42929361
2017-07-18T00:00:00.000Z,1004.1174429299999,59.49889259
2017-07-19T00:00:00.000Z,328.86662871,224.13487683
2017-07-20T00:00:00.000Z,67.90745504,925.1425893500001
2017-07-21T00:00:00.000Z,413.57433753,280.13646282999997
2017-07-22T00:00:00.000Z,116.96787654999999,2.45192074
2017-07-23T00:00:00.000Z,300.44896771,194.51709278
2017-07-24T00:00:00.000Z,154.29677878,239.32310401
2017-07-25T00:00:00.000Z,708.0988482800001,61.00523578000001
2017-07-26T00:00:00.000Z,120.05037559,137.8547519
2017-07-27T00:00:00.000Z,816.2570604499999,402.4738833999998
2017-07-28T00:00:00.000Z,2072.37527529,336.89521537999997
2017-07-29T00:00:00.000Z,87.98797455000002,714.58472669
2017-07-30T00:00:00.000Z,794.62959903,802.15816939
2017-07-31T00:00:00.000Z,4980.15546293,1341.04435082
2017-08-01T00:00:00.000Z,2130.8694832099995,222.59835511
2017-08-02T00:00:00.000Z,2652.14132384,135.65292627999997
2017-08-03T00:00:00.000Z,611.8394640699998,593.83978583
2017-08-04T00:00:00.000Z,788.7674291799999,110.42802465
2017-08-05T00:00:00.000Z,1058.1067901599997,577.36595967
2017-08-06T00:00:00.000Z,1906.61707021,0.08970639999999999
2017-08-07T00:00:00.000Z,1062.8547154999994,155.71876894
2017-08-08T00:00:00.000Z,653.8652124500001,246.07072683
2017-08-09T00:00:00.000Z,838.88593895,183.20447315
2017-08-10T00:00:00.000Z,25.26562894,60.960397130000004
2017-08-11T00:00:00.000Z,945.2461646300001,139.36611663
2017-08-12T00:00:00.000Z,277.96487324,309.30573085000003
2017-08-13T00:00:00.000Z,913.6834015600001,500.52873466000005
2017-08-14T00:00:00.000Z,397.22459489999994,363.16973667999997
2017-08-15T00:00:00.000Z,363.61463441000006,888.98805086
2017-08-16T00:00:00.000Z,516.36209775,192.72820673
2017-08-17T00:00:00.000Z,3558.2027368100003,1245.59466068
2017-08-18T00:00:00.000Z,293.85101496000004,693.6494172600002
2017-08-19T00:00:00.000Z,4481.226243850001,0.14767032
2017-08-20T00:00:00.000Z,77.346397,9.04982004
2017-08-21T00:00:00.000Z,186.15568325000004,280.59852345999997
2017-08-22T00:00:00.000Z,255.43695903,43.752478169999996
2017-08-23T00:00:00.000Z,481.09397681000013,63.60018036999999
2017-08-24T00:00:00.000Z,1204.5213308,103.21229842000001
2017-08-25T00:00:00.000Z,211.17201387999998,92.36081469999999
2017-08-26T00:00:00.000Z,381.689849,131.51941642999998
2017-08-27T00:00:00.000Z,1558.2370703099998,205.39261112
2017-08-28T00:00:00.000Z,759.9942221000001,22.21463907
2017-08-29T00:00:00.000Z,712.88048131,46.889587049999996
2017-08-30T00:00:00.000Z,1038.9304048200001,430.3189068900001
2017-08-31T00:00:00.000Z,253.52715666999995,53.08424744
2017-09-01T00:00:00.000Z,898.1495185900001,118.72769589
2017-09-02T00:00:00.000Z,1221.4439205200001,205.09392053000002
2017-09-03T00:00:00.000Z,3036.69912479,48.12108524
2017-09-04T00:00:00.000Z,1904.8231096399995,1517.63672296
2017-09-05T00:00:00.000Z,733.5751625000001,406.06119716000006
2017-09-06T00:00:00.000Z,1136.26953732,58.85831493999999
2017-09-07T00:00:00.000Z,2561.17633672,58.206351899999994
2017-09-08T00:00:00.000Z,1631.95069109,897.33079266
2017-09-09T00:00:00.000Z,483.34025885999995,501.20182545
2017-09-10T00:00:00.000Z,1416.50765095,410.27613506
2017-09-11T00:00:00.000Z,611.27963999,103.99947421999998
2017-09-12T00:00:00.000Z,1072.95843412,45.225314069999996
2017-09-13T00:00:00.000Z,678.83721158,839.35062118
2017-09-14T00:00:00.000Z,1734.62805572,97.12154068999999
2017-09-15T00:00:00.000Z,881.8446632700002,192.26619518
2017-09-16T00:00:00.000Z,1055.59561689,920.76505631
2017-09-17T00:00:00.000Z,731.3312465399999,136.002
2017-09-18T00:00:00.000Z,690.79431584,81.64852762000001
2017-09-19T00:00:00.000Z,1337.59024768,665.12426658
2017-09-20T00:00:00.000Z,823.05302655,211.26805251
2017-09-21T00:00:00.000Z,2210.24917703,81.94450900000001
2017-09-22T00:00:00.000Z,1847.2706643999998,1112.63017455
2017-09-23T00:00:00.000Z,481.33132126999993,300.01099999999997
2017-09-24T00:00:00.000Z,564.7007945400001,12.52435024
2017-09-25T00:00:00.000Z,663.4962768199999,21.776610960000003
2017-09-26T00:00:00.000Z,2839.83369837,270.94510579999996
2017-09-27T00:00:00.000Z,1646.24574504,354.24308743
2017-09-28T00:00:00.000Z,376.62329571,94.7450832
2017-09-29T00:00:00.000Z,405.7471845,246.34900773
2017-09-30T00:00:00.000Z,1199.92687445,0
2017-10-01T00:00:00.000Z,324.88506519000003,58.183906390000004
2017-10-02T00:00:00.000Z,1272.56546605,50.719434650000004
2017-10-03T00:00:00.000Z,1428.92723728,49.61157661
2017-10-04T00:00:00.000Z,740.0474515200001,26.1065095
2017-10-05T00:00:00.000Z,581.2575463400001,74.33848497999999
2017-10-06T00:00:00.000Z,450.11306394999997,108.80741602000002
2017-10-07T00:00:00.000Z,286.12852735,0
2017-10-08T00:00:00.000Z,325.75548742,17.75173476
2017-10-09T00:00:00.000Z,632.5420317600001,65.91578120999999
2017-10-10T00:00:00.000Z,1183.08016324,69.85574844
2017-10-11T00:00:00.000Z,101.32995011999999,62.22213092
2017-10-12T00:00:00.000Z,450.66257482000003,328.13411393
2017-10-13T00:00:00.000Z,702.99408306,412.56948585999993
2017-10-14T00:00:00.000Z,591.1344839700001,103.84828402999999
2017-10-15T00:00:00.000Z,117.84364818,50.011547
2017-10-16T00:00:00.000Z,521.80402813,13.28706897
2017-10-17T00:00:00.000Z,1284.8557717699998,198.92854246000005
2017-10-18T00:00:00.000Z,804.94309098,368.69634861
2017-10-19T00:00:00.000Z,602.41601459,63.95592476
2017-10-20T00:00:00.000Z,2054.36272537,997.7085261200001
2017-10-21T00:00:00.000Z,1458.9678945599999,10.001
2017-10-22T00:00:00.000Z,303.91092826,102.20213786000001
2017-10-23T00:00:00.000Z,2155.06852408,699.20054985
2017-10-24T00:00:00.000Z,471.30834301,401.39191647999996
2017-10-25T00:00:00.000Z,506.94475425,96.53336167
2017-10-26T00:00:00.000Z,348.07020299999994,183.17791264
2017-10-27T00:00:00.000Z,668.6794903900001,135.96710399
2017-10-28T00:00:00.000Z,760.6630334000001,2.01002214
2017-10-29T00:00:00.000Z,441.91609084000004,11.92944562
2017-10-30T00:00:00.000Z,381.9389055,17.43044389
2017-10-31T00:00:00.000Z,1841.33461639,551.45416346
2017-11-01T00:00:00.000Z,840.67878453,205.87869078
2017-11-02T00:00:00.000Z,4667.424710900001,109.65102077
2017-11-03T00:00:00.000Z,1086.8447470100002,211.11692122999997
2017-11-04T00:00:00.000Z,1259.63590454,39.6487925
2017-11-05T00:00:00.000Z,268.06708842,95.61569954
2017-11-06T00:00:00.000Z,248.57613870999998,556.1520692499997
2017-11-07T00:00:00.000Z,3796.0316230199996,34.633209
2017-11-08T00:00:00.000Z,2719.5762936099995,54.77115446
2017-11-09T00:00:00.000Z,625.6828085399999,587.4839989399999
2017-11-10T00:00:00.000Z,893.09584762,73.51409137
2017-11-11T00:00:00.000Z,1072.4207328100003,34.83591415
2017-11-12T00:00:00.000Z,1896.7710227400003,31.30927821
2017-11-13T00:00:00.000Z,969.1797660999999,29.37489659
2017-11-14T00:00:00.000Z,3303.3503989200003,131.07049301
2017-11-15T00:00:00.000Z,2232.3043401299997,169.53883017000004
2017-11-16T00:00:00.000Z,328.01508705,204.68624861000006
2017-11-17T00:00:00.000Z,2771.26418105,157.92655292999999
2017-11-18T00:00:00.000Z,1851.6667374,1.51791015
2017-11-19T00:00:00.000Z,485.54390064999996,2.1837227300000004
2017-11-20T00:00:00.000Z,1297.3471715900005,128.30087857
2017-11-21T00:00:00.000Z,1415.1306866300001,99.46167261999999
2017-11-22T00:00:00.000Z,2422.38348815,204.40602970999996
2017-11-23T00:00:00.000Z,771.3054731,260.55018373
2017-11-24T00:00:00.000Z,1062.34507257,52.84812541999999
2017-11-25T00:00:00.000Z,161.71757215,1.86490092
2017-11-26T00:00:00.000Z,1860.07372064,27.39955004
2017-11-27T00:00:00.000Z,1206.5861986500001,42.31956016
2017-11-28T00:00:00.000Z,4696.60396835,919.6159141100001
2017-11-29T00:00:00.000Z,867.48726809,150.99825847
2017-11-30T00:00:00.000Z,1874.0458965000003,238.95966471000003
2017-12-01T00:00:00.000Z,761.80511273,771.92515229
2017-12-02T00:00:00.000Z,1455.89235647,299.18702813000004
2017-12-03T00:00:00.000Z,581.4340543799999,0.43461256000000004
2017-12-04T00:00:00.000Z,581.7575465900001,364.80814704
2017-12-05T00:00:00.000Z,936.82433979,346.55134749
2017-12-06T00:00:00.000Z,1815.0307230300002,553.96257139
2017-12-07T00:00:00.000Z,2129.7320591800008,813.80096392
2017-12-08T00:00:00.000Z,2019.7172195200003,242.79422659000002
2017-12-09T00:00:00.000Z,903.7741333899999,302.45002544999994
2017-12-10T00:00:00.000Z,758.3605258700001,200.12722929
2017-12-11T00:00:00.000Z,1033.02267101,169.25537096
2017-12-12T00:00:00.000Z,4213.91696926,634.1220160800001
2017-12-13T00:00:00.000Z,963.2112003500001,588.86770743
2017-12-14T00:00:00.000Z,2250.09930228,458.85042296000006
2017-12-15T00:00:00.000Z,974.8229277600001,100.24103217000001
2017-12-16T00:00:00.000Z,1396.69230328,52.44698153
2017-12-17T00:00:00.000Z,577.2452743700002,56.96476642
2017-12-18T00:00:00.000Z,463.74090799,234.15540948999998
2017-12-19T00:00:00.000Z,1678.9573646199997,313.94452303
2017-12-20T00:00:00.000Z,565.528409,42.25884275999999
2017-12-21T00:00:00.000Z,1809.90085872,209.02936325000002
2017-12-22T00:00:00.000Z,1845.8214958199999,870.09101842
2017-12-23T00:00:00.000Z,1152.1407022800001,17.47235863
2017-12-24T00:00:00.000Z,2344.69499453,61.167098800000005
2017-12-25T00:00:00.000Z,3960.7721605099996,24.212035489999998
2017-12-26T00:00:00.000Z,2333.23542308,41.01496236
2017-12-27T00:00:00.000Z,1159.43948292,0.03855702
2017-12-28T00:00:00.000Z,101.29984497,126.70140058000001
2017-12-29T00:00:00.000Z,830.6621648500001,50.77675236
2017-12-30T00:00:00.000Z,828.9114402500002,700.02272836
2017-12-31T00:00:00.000Z,6944.38926506,8.24576822
2018-01-01T00:00:00.000Z,3312.2727049199993,0.8012824100000001
2018-01-02T00:00:00.000Z,3074.8455884899995,0.1115011
2018-01-03T00:00:00.000Z,1664.81024387,19.92131014
2018-01-04T00:00:00.000Z,387.90322757,2218.27726694
2018-01-05T00:00:00.000Z,909.3090568000001,302.00471626
2018-01-06T00:00:00.000Z,613.57240289,419.83494643
2018-01-07T00:00:00.000Z,818.25795744,0
2018-01-08T00:00:00.000Z,426.95544323000007,25.547432999999998
2018-01-09T00:00:00.000Z,1415.2434889699998,15.02370911
2018-01-10T00:00:00.000Z,933.6328022399999,107.71761542
2018-01-11T00:00:00.000Z,1132.9522456600002,456.6570805
2018-01-12T00:00:00.000Z,1322.8893648199992,667.36043
2018-01-13T00:00:00.000Z,829.7451989000001,250.40367634
2018-01-14T00:00:00.000Z,986.4873060599999,201.0152912
2018-01-15T00:00:00.000Z,747.9623651100002,6.62953425
2018-01-16T00:00:00.000Z,2109.68267052,353.06109268999995
2018-01-17T00:00:00.000Z,1331.1623353,205.00385767
2018-01-18T00:00:00.000Z,446.21935291000005,40.215217089999996
2018-01-19T00:00:00.000Z,355.31972778999994,129.50406778
2018-01-20T00:00:00.000Z,2294.7085362199996,153.32881825000004
2018-01-21T00:00:00.000Z,547.01119951,105.73788645
2018-01-22T00:00:00.000Z,1291.6907715399998,104.62095425000001
2018-01-23T00:00:00.000Z,1980.2125906599997,385.1968656
2018-01-24T00:00:00.000Z,77.42063460999998,9.693084670000001
2018-01-25T00:00:00.000Z,329.48897337999995,2.091589
2018-01-26T00:00:00.000Z,1952.67630236,0
2018-01-27T00:00:00.000Z,274.4302059099999,63.05213593
2018-01-28T00:00:00.000Z,100.62479956,1.87060025
2018-01-29T00:00:00.000Z,667.86393508,5.02
2018-01-30T00:00:00.000Z,1127.77545067,60.01998871
2018-01-31T00:00:00.000Z,497.4903684199999,55.11207279
2018-02-01T00:00:00.000Z,1134.9373822799996,556.74774608
2018-02-02T00:00:00.000Z,365.81794739,293.67862305
2018-02-03T00:00:00.000Z,87.81480448000002,288.01622656
2018-02-04T00:00:00.000Z,660.81636248,90.28617071000001
2018-02-05T00:00:00.000Z,1802.5732245499998,1068.9403454699998
2018-02-06T00:00:00.000Z,6190.41233173,353.96402157
2018-02-07T00:00:00.000Z,1294.22079311,79.52247469
2018-02-08T00:00:00.000Z,4410.73111877,273.54299316
2018-02-09T00:00:00.000Z,378.95799847,131.80227295
2018-02-10T00:00:00.000Z,334.0753295100003,42.61224747000001
2018-02-11T00:00:00.000Z,370.0316920900004,0
2018-02-12T00:00:00.000Z,367.12329531000046,33.52704966
2018-02-13T00:00:00.000Z,28.85940859000001,1.72874891
2018-02-14T00:00:00.000Z,405.1978859300001,0.01285152
2018-02-15T00:00:00.000Z,286.1190873099999,39.44794305
2018-02-16T00:00:00.000Z,1054.0781158099996,0.60724356
2018-02-17T00:00:00.000Z,243.77186120000007,15.310695299999999
2018-02-18T00:00:00.000Z,180.90494802999996,0
2018-02-19T00:00:00.000Z,606.5370098500006,5.57311202
2018-02-20T00:00:00.000Z,1198.5322340899993,488.48830266999994
2018-02-21T00:00:00.000Z,51.684588070000004,101.64404325
2018-02-22T00:00:00.000Z,2738.0276334499995,1.1422691100000002
2018-02-23T00:00:00.000Z,568.0259820500005,1.01177531
2018-02-24T00:00:00.000Z,990.2528427800004,3.0368782000000003
2018-02-25T00:00:00.000Z,264.92823993999997,0.0011
2018-02-26T00:00:00.000Z,512.74395792,202.23974505
2018-02-27T00:00:00.000Z,200.48888872,104.77579487999999
2018-02-28T00:00:00.000Z,417.46977736999986,345.32202830000006
2018-03-01T00:00:00.000Z,268.6902588599998,279.27980941
2018-03-02T00:00:00.000Z,408.7255061199997,0.0053759
2018-03-03T00:00:00.000Z,11.675709999999995,0
2018-03-04T00:00:00.000Z,213.63020321999997,0.0800242
2018-03-05T00:00:00.000Z,1000.54604455,3.22558711
2018-03-06T00:00:00.000Z,38.384787680000024,1101.3807801399998
2018-03-07T00:00:00.000Z,26.988376600000013,201.58318875
2018-03-08T00:00:00.000Z,978.1857065200002,156.76073519
2018-03-09T00:00:00.000Z,3179.8980327799986,140.71454841
2018-03-10T00:00:00.000Z,1824.75463658,140.002
2018-03-11T00:00:00.000Z,540.5578364599999,806.7104337499999
2018-03-12T00:00:00.000Z,874.91213929,150.02474218999998
2018-03-13T00:00:00.000Z,1749.11352169,55.52583204
2018-03-14T00:00:00.000Z,1578.28400929,32.71205333
2018-03-15T00:00:00.000Z,1199.2048543,296.10163745
2018-03-16T00:00:00.000Z,1780.5660815099998,157.70130634999998
2018-03-17T00:00:00.000Z,243.5461633,257.1617605
2018-03-18T00:00:00.000Z,824.20399761,113.47268127000001
2018-03-19T00:00:00.000Z,150.60832516,714.94006239
2018-03-20T00:00:00.000Z,99.70349674,0.06539207
2018-03-21T00:00:00.000Z,1834.562235,0.0332153
2018-03-22T00:00:00.000Z,120.33650273,176.64943031
2018-03-23T00:00:00.000Z,409.86349569000004,219.40619966000006
2018-03-24T00:00:00.000Z,471.55042657999996,919.7345835899999
2018-03-25T00:00:00.000Z,528.7233734399999,0.07121761
2018-03-26T00:00:00.000Z,971.6153602199998,0.04527543
2018-03-27T00:00:00.000Z,20.77366323,26.06137457
2018-03-28T00:00:00.000Z,158.67616126000001,3.53633106
2018-03-29T00:00:00.000Z,389.27841808000005,0.15046029
2018-03-30T00:00:00.000Z,595.4567331299999,401.97605697000006
2018-03-31T00:00:00.000Z,642.86896453,85.07852718000001
2018-04-01T00:00:00.000Z,958.9288944799999,0.0148793
2018-04-02T00:00:00.000Z,68.33229242,25.7205
2018-04-03T00:00:00.000Z,856.20166765,0.05335973
2018-04-04T00:00:00.000Z,929.78435698,99.04353526
2018-04-05T00:00:00.000Z,600.58470739,416.23443042
2018-04-06T00:00:00.000Z,95.46972185,114.98973497
2018-04-07T00:00:00.000Z,207.79105612,0
2018-04-08T00:00:00.000Z,1114.8094283799999,2.2150026800000004
2018-04-09T00:00:00.000Z,969.8803683099998,4.00100224
2018-04-10T00:00:00.000Z,3343.30815394,50.00711596
2018-04-11T00:00:00.000Z,57.23182612,25
2018-04-12T00:00:00.000Z,978.4213488099999,1
2018-04-13T00:00:00.000Z,559.27031843,100.0500293
2018-04-14T00:00:00.000Z,30.6339636,10.12641742
2018-04-15T00:00:00.000Z,1053.47662807,21.17856334
2018-04-16T00:00:00.000Z,880.77188498,24.79092941
2018-04-17T00:00:00.000Z,248.35511489,420.01230031
2018-04-18T00:00:00.000Z,322.69281614000005,707.06196019
2018-04-19T00:00:00.000Z,406.90577626,30.977109910000003
2018-04-20T00:00:00.000Z,2328.2290783,300.00001971
2018-04-21T00:00:00.000Z,4204.39632529,60.00971069
2018-04-22T00:00:00.000Z,4.532740970000001,20.0001
2018-04-23T00:00:00.000Z,2478.50540785,71.10096084999999
